"Book"	"name"	"author"	"language"	"wikiLink"	"authorName"	"authorWikiLink"
"http://dbpedia.org/resource/Curveball:_The_Year_I_Lost_My_Grip"	"Curveball: The Year I Lost My Grip"	"http://dbpedia.org/resource/Jordan_Sonnenblick"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Curveball:_The_Year_I_Lost_My_Grip?oldid=604379914"	"Sonnenblick, Jordan"	"http://en.wikipedia.org/wiki/Jordan_Sonnenblick?oldid=603786565"
"http://dbpedia.org/resource/Curveball:_The_Year_I_Lost_My_Grip"	"lil john"	"http://dbpedia.org/resource/Jordan_Sonnenblick"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Curveball:_The_Year_I_Lost_My_Grip?oldid=604379914"	"Sonnenblick, Jordan"	"http://en.wikipedia.org/wiki/Jordan_Sonnenblick?oldid=603786565"
"http://dbpedia.org/resource/Dictator_(novel)"	"Dictator"	"http://dbpedia.org/resource/Tom_Cain_(author)"	"English"	"http://en.wikipedia.org/wiki/Dictator_(novel)?oldid=605308664"	"Thomas, David"	"http://en.wikipedia.org/wiki/Tom_Cain_(author)?oldid=546222730"
"http://dbpedia.org/resource/Dictator_(novel)"	"Dictator"	"http://dbpedia.org/resource/Tom_Cain_(author)"	"English"	"http://en.wikipedia.org/wiki/Dictator_(novel)?oldid=605308664"	"David Thomas"	"http://en.wikipedia.org/wiki/Tom_Cain_(author)?oldid=546222730"
"http://dbpedia.org/resource/Ganapati_(novel)"	"గణపతి"	"http://dbpedia.org/resource/Chilakamarti_Lakshmi_Narasimham"	"Telugu"	"http://en.wikipedia.org/wiki/Ganapati_(novel)?oldid=589118343"	"Chilakamarti Lakshmi Narasimham"	"http://en.wikipedia.org/wiki/Chilakamarti_Lakshmi_Narasimham?oldid=605433853"
"http://dbpedia.org/resource/Ganapati_(novel)"	"గణపతి (Ganapathi)"	"http://dbpedia.org/resource/Chilakamarti_Lakshmi_Narasimham"	"Telugu"	"http://en.wikipedia.org/wiki/Ganapati_(novel)?oldid=589118343"	"Chilakamarti Lakshmi Narasimham"	"http://en.wikipedia.org/wiki/Chilakamarti_Lakshmi_Narasimham?oldid=605433853"
"http://dbpedia.org/resource/Ganapati_(novel)"	"గణపతి"	"http://dbpedia.org/resource/Chilakamarti_Lakshmi_Narasimham"	"Telugu"	"http://en.wikipedia.org/wiki/Ganapati_(novel)?oldid=589118343"	"Narasimhan, Chilakamarti Lakshmi"	"http://en.wikipedia.org/wiki/Chilakamarti_Lakshmi_Narasimham?oldid=605433853"
"http://dbpedia.org/resource/Ganapati_(novel)"	"గణపతి (Ganapathi)"	"http://dbpedia.org/resource/Chilakamarti_Lakshmi_Narasimham"	"Telugu"	"http://en.wikipedia.org/wiki/Ganapati_(novel)?oldid=589118343"	"Narasimhan, Chilakamarti Lakshmi"	"http://en.wikipedia.org/wiki/Chilakamarti_Lakshmi_Narasimham?oldid=605433853"
"http://dbpedia.org/resource/Ganapati_(novel)"	"గణపతి"	"http://dbpedia.org/resource/Chilakamarti_Lakshmi_Narasimham"	"Telugu"	"http://en.wikipedia.org/wiki/Ganapati_(novel)?oldid=589118343"	"Chilakamarti Lakshmi Narasimhan"	"http://en.wikipedia.org/wiki/Chilakamarti_Lakshmi_Narasimham?oldid=605433853"
"http://dbpedia.org/resource/Ganapati_(novel)"	"గణపతి (Ganapathi)"	"http://dbpedia.org/resource/Chilakamarti_Lakshmi_Narasimham"	"Telugu"	"http://en.wikipedia.org/wiki/Ganapati_(novel)?oldid=589118343"	"Chilakamarti Lakshmi Narasimhan"	"http://en.wikipedia.org/wiki/Chilakamarti_Lakshmi_Narasimham?oldid=605433853"
"http://dbpedia.org/resource/Gone_Girl_(novel)"	"Gone Girl"	"http://dbpedia.org/resource/Gillian_Flynn"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Gone_Girl_(novel)?oldid=605690939"	"Gillian Flynn"	"http://en.wikipedia.org/wiki/Gillian_Flynn?oldid=605654560"
"http://dbpedia.org/resource/Gone_Girl_(novel)"	"Gone Girl"	"http://dbpedia.org/resource/Gillian_Flynn"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Gone_Girl_(novel)?oldid=605690939"	"Flynn, Gillian"	"http://en.wikipedia.org/wiki/Gillian_Flynn?oldid=605654560"
"http://dbpedia.org/resource/Good_Calories,_Bad_Calories"	"Good Calories, Bad Calories"	"http://dbpedia.org/resource/Gary_Taubes"	"English"	"http://en.wikipedia.org/wiki/Good_Calories,_Bad_Calories?oldid=564374432"	"Gary Taubes"	"http://en.wikipedia.org/wiki/Gary_Taubes?oldid=605001254"
"http://dbpedia.org/resource/Good_Calories,_Bad_Calories"	"Good Calories, Bad Calories"	"http://dbpedia.org/resource/Gary_Taubes"	"English"	"http://en.wikipedia.org/wiki/Good_Calories,_Bad_Calories?oldid=564374432"	"Taubes, Gary"	"http://en.wikipedia.org/wiki/Gary_Taubes?oldid=605001254"
"http://dbpedia.org/resource/Growing_Up_Straight_(1982_book)"	"Growing Up Straight: What Every Family Should Know About Homosexuality"	"http://dbpedia.org/resource/George_Alan_Rekers"	"English"	"http://en.wikipedia.org/wiki/Growing_Up_Straight_(1982_book)?oldid=605662712"	"George Alan Rekers"	"http://en.wikipedia.org/wiki/George_Alan_Rekers?oldid=596116661"
"http://dbpedia.org/resource/Growing_Up_Straight_(1982_book)"	"Growing Up Straight: What Every Family Should Know About Homosexuality"	"http://dbpedia.org/resource/George_Alan_Rekers"	"English"	"http://en.wikipedia.org/wiki/Growing_Up_Straight_(1982_book)?oldid=605662712"	"Rekers, George Alan"	"http://en.wikipedia.org/wiki/George_Alan_Rekers?oldid=596116661"
"http://dbpedia.org/resource/Heartstone_(novel)"	"Heartstone"	"http://dbpedia.org/resource/C._J._Sansom"	"English"	"http://en.wikipedia.org/wiki/Heartstone_(novel)?oldid=587531677"	"Christopher Sansom"	"http://en.wikipedia.org/wiki/C._J._Sansom?oldid=601662634"
"http://dbpedia.org/resource/Heartstone_(novel)"	"Heartstone"	"http://dbpedia.org/resource/C._J._Sansom"	"English"	"http://en.wikipedia.org/wiki/Heartstone_(novel)?oldid=587531677"	"Sansom, C. J."	"http://en.wikipedia.org/wiki/C._J._Sansom?oldid=601662634"
"http://dbpedia.org/resource/Heartstone_(novel)"	"Heartstone"	"http://dbpedia.org/resource/C._J._Sansom"	"English"	"http://en.wikipedia.org/wiki/Heartstone_(novel)?oldid=587531677"	"C. J. Sansom"	"http://en.wikipedia.org/wiki/C._J._Sansom?oldid=601662634"
"http://dbpedia.org/resource/Honor_Thy_Father"	"Honor Thy Father"	"http://dbpedia.org/resource/Gay_Talese"	"English"	"http://en.wikipedia.org/wiki/Honor_Thy_Father?oldid=603006589"	"Gay Talese"	"http://en.wikipedia.org/wiki/Gay_Talese?oldid=604212542"
"http://dbpedia.org/resource/Honor_Thy_Father"	"Honor Thy Father"	"http://dbpedia.org/resource/Gay_Talese"	"English"	"http://en.wikipedia.org/wiki/Honor_Thy_Father?oldid=603006589"	"Talese, Gay"	"http://en.wikipedia.org/wiki/Gay_Talese?oldid=604212542"
"http://dbpedia.org/resource/Judita"	"Judita"	"http://dbpedia.org/resource/Marko_Maruli%C4%87"	"http://dbpedia.org/resource/Croatian_language"	"http://en.wikipedia.org/wiki/Judita?oldid=575522997"	"Marko Marulić"	"http://en.wikipedia.org/wiki/Marko_Marulić?oldid=602080042"
"http://dbpedia.org/resource/Judita"	"Judita"	"http://dbpedia.org/resource/Marko_Maruli%C4%87"	"http://dbpedia.org/resource/Croatian_language"	"http://en.wikipedia.org/wiki/Judita?oldid=575522997"	"Marulic, Marko"	"http://en.wikipedia.org/wiki/Marko_Marulić?oldid=602080042"
"http://dbpedia.org/resource/Judita"	"Judita"	"http://dbpedia.org/resource/Marko_Maruli%C4%87"	"http://dbpedia.org/resource/Croatian_language"	"http://en.wikipedia.org/wiki/Judita?oldid=575522997"	"Marko Marulic"	"http://en.wikipedia.org/wiki/Marko_Marulić?oldid=602080042"
"http://dbpedia.org/resource/Kitchen_Confidential:_Adventures_in_the_Culinary_Underbelly"	"Kitchen Confidential: Adventures in the Culinary Underbelly"	"http://dbpedia.org/resource/Anthony_Bourdain"	"English"	"http://en.wikipedia.org/wiki/Kitchen_Confidential:_Adventures_in_the_Culinary_Underbelly?oldid=596137825"	"Anthony Bourdain"	"http://en.wikipedia.org/wiki/Anthony_Bourdain?oldid=605081174"
"http://dbpedia.org/resource/Kitchen_Confidential:_Adventures_in_the_Culinary_Underbelly"	"Kitchen Confidential: Adventures in the Culinary Underbelly"	"http://dbpedia.org/resource/Anthony_Bourdain"	"English"	"http://en.wikipedia.org/wiki/Kitchen_Confidential:_Adventures_in_the_Culinary_Underbelly?oldid=596137825"	"Bourdain, Anthony"	"http://en.wikipedia.org/wiki/Anthony_Bourdain?oldid=605081174"
"http://dbpedia.org/resource/Past_Perfect_(Sof_Davar)"	"Past Perfect"	"http://dbpedia.org/resource/Yaakov_Shabtai"	"http://dbpedia.org/resource/Hebrew_language"	"http://en.wikipedia.org/wiki/Past_Perfect_(Sof_Davar)?oldid=595791742"	"Yaakov Shabtai"	"http://en.wikipedia.org/wiki/Yaakov_Shabtai?oldid=552681717"
"http://dbpedia.org/resource/Past_Perfect_(Sof_Davar)"	"Sof Davar (סוף דבר)"	"http://dbpedia.org/resource/Yaakov_Shabtai"	"http://dbpedia.org/resource/Hebrew_language"	"http://en.wikipedia.org/wiki/Past_Perfect_(Sof_Davar)?oldid=595791742"	"Yaakov Shabtai"	"http://en.wikipedia.org/wiki/Yaakov_Shabtai?oldid=552681717"
"http://dbpedia.org/resource/Past_Perfect_(Sof_Davar)"	"Past Perfect"	"http://dbpedia.org/resource/Yaakov_Shabtai"	"http://dbpedia.org/resource/Hebrew_language"	"http://en.wikipedia.org/wiki/Past_Perfect_(Sof_Davar)?oldid=595791742"	"Shabtai, Yaakov"	"http://en.wikipedia.org/wiki/Yaakov_Shabtai?oldid=552681717"
"http://dbpedia.org/resource/Past_Perfect_(Sof_Davar)"	"Sof Davar (סוף דבר)"	"http://dbpedia.org/resource/Yaakov_Shabtai"	"http://dbpedia.org/resource/Hebrew_language"	"http://en.wikipedia.org/wiki/Past_Perfect_(Sof_Davar)?oldid=595791742"	"Shabtai, Yaakov"	"http://en.wikipedia.org/wiki/Yaakov_Shabtai?oldid=552681717"
"http://dbpedia.org/resource/Princes_(novel)"	"Princes"	"http://dbpedia.org/resource/Sonya_Hartnett"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Princes_(novel)?oldid=597505286"	"Hartnett, Sonya"	"http://en.wikipedia.org/wiki/Sonya_Hartnett?oldid=602824255"
"http://dbpedia.org/resource/Princes_(novel)"	"Princes"	"http://dbpedia.org/resource/Sonya_Hartnett"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Princes_(novel)?oldid=597505286"	"Sonya Hartnett"	"http://en.wikipedia.org/wiki/Sonya_Hartnett?oldid=602824255"
"http://dbpedia.org/resource/Star_Dancer"	"Star Dancer"	"http://dbpedia.org/resource/Beth_Webb"	"English"	"http://en.wikipedia.org/wiki/Star_Dancer?oldid=567882150"	"Beth Webb"	"http://en.wikipedia.org/wiki/Beth_Webb?oldid=522734672"
"http://dbpedia.org/resource/Star_Dancer"	"Star Dancer"	"http://dbpedia.org/resource/Beth_Webb"	"English"	"http://en.wikipedia.org/wiki/Star_Dancer?oldid=567882150"	"Webb, Beth"	"http://en.wikipedia.org/wiki/Beth_Webb?oldid=522734672"
"http://dbpedia.org/resource/Starmind_(novel)"	"Starmind"	"http://dbpedia.org/resource/Jeanne_Robinson"	"English"	"http://en.wikipedia.org/wiki/Starmind_(novel)?oldid=579741458"	"Jeanne Robinson"	"http://en.wikipedia.org/wiki/Jeanne_Robinson?oldid=594030600"
"http://dbpedia.org/resource/Starmind_(novel)"	"Starmind"	"http://dbpedia.org/resource/Jeanne_Robinson"	"English"	"http://en.wikipedia.org/wiki/Starmind_(novel)?oldid=579741458"	"Robinson, Jeanne"	"http://en.wikipedia.org/wiki/Jeanne_Robinson?oldid=594030600"
"http://dbpedia.org/resource/Stormblade_(novel)"	"Stormblade"	"http://dbpedia.org/resource/Nancy_Varian_Berberick"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Stormblade_(novel)?oldid=593099763"	"Nancy Varian Berberick"	"http://en.wikipedia.org/wiki/Nancy_Varian_Berberick?oldid=596294101"
"http://dbpedia.org/resource/Stormblade_(novel)"	"Stormblade"	"http://dbpedia.org/resource/Nancy_Varian_Berberick"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Stormblade_(novel)?oldid=593099763"	"Berberick, Nancy Varian"	"http://en.wikipedia.org/wiki/Nancy_Varian_Berberick?oldid=596294101"
"http://dbpedia.org/resource/The_100_Most_Influential_Books_Ever_Written"	"The 100 Most Influential Books Ever Written: The History of Thought from Ancient Times to Today"	"http://dbpedia.org/resource/Martin_Seymour-Smith"	"English"	"http://en.wikipedia.org/wiki/The_100_Most_Influential_Books_Ever_Written?oldid=596674401"	"Seymour-Smith, Martin"	"http://en.wikipedia.org/wiki/Martin_Seymour-Smith?oldid=585575690"
"http://dbpedia.org/resource/The_100_Most_Influential_Books_Ever_Written"	"The 100 Most Influential Books Ever Written: The History of Thought from Ancient Times to Today"	"http://dbpedia.org/resource/Martin_Seymour-Smith"	"English"	"http://en.wikipedia.org/wiki/The_100_Most_Influential_Books_Ever_Written?oldid=596674401"	"Martin Seymour-Smith"	"http://en.wikipedia.org/wiki/Martin_Seymour-Smith?oldid=585575690"
"http://dbpedia.org/resource/The_Comforts_of_Madness_(novel)"	"The Comforts of Madness"	"http://dbpedia.org/resource/Paul_Sayer"	"English"	"http://en.wikipedia.org/wiki/The_Comforts_of_Madness_(novel)?oldid=600476932"	"Paul Sayer"	"http://en.wikipedia.org/wiki/Paul_Sayer?oldid=597926957"
"http://dbpedia.org/resource/The_Comforts_of_Madness_(novel)"	"The Comforts of Madness"	"http://dbpedia.org/resource/Paul_Sayer"	"English"	"http://en.wikipedia.org/wiki/The_Comforts_of_Madness_(novel)?oldid=600476932"	"Sayer, Paul"	"http://en.wikipedia.org/wiki/Paul_Sayer?oldid=597926957"
"http://dbpedia.org/resource/The_Conspiracy_(Animorphs)"	"The Conspiracy"	"http://dbpedia.org/resource/K._A._Applegate"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Conspiracy_(Animorphs)?oldid=591350218"	"Applegate, Katherine"	"http://en.wikipedia.org/wiki/K._A._Applegate?oldid=606377998"
"http://dbpedia.org/resource/The_Conspiracy_(Animorphs)"	"The Conspiracy"	"http://dbpedia.org/resource/K._A._Applegate"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Conspiracy_(Animorphs)?oldid=591350218"	"Katherine Alice Applegate"	"http://en.wikipedia.org/wiki/K._A._Applegate?oldid=606377998"
"http://dbpedia.org/resource/The_Conspiracy_(Animorphs)"	"The Conspiracy"	"http://dbpedia.org/resource/K._A._Applegate"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Conspiracy_(Animorphs)?oldid=591350218"	"Katherine Applegate"	"http://en.wikipedia.org/wiki/K._A._Applegate?oldid=606377998"
"http://dbpedia.org/resource/The_Fire_Within_(novel)"	"The Fire Within"	"http://dbpedia.org/resource/Chris_d'Lacey"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Fire_Within_(novel)?oldid=606460748"	"Chris d'Lacey"	"http://en.wikipedia.org/wiki/Chris_d'Lacey?oldid=588995163"
"http://dbpedia.org/resource/The_Fire_Within_(novel)"	"The Fire Within"	"http://dbpedia.org/resource/Chris_d'Lacey"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Fire_Within_(novel)?oldid=606460748"	"Dlacey, Chris"	"http://en.wikipedia.org/wiki/Chris_d'Lacey?oldid=588995163"
"http://dbpedia.org/resource/The_Fire_Within_(novel)"	"The Fire Within"	"http://dbpedia.org/resource/Chris_d'Lacey"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Fire_Within_(novel)?oldid=606460748"	"Chris Dlacey"	"http://en.wikipedia.org/wiki/Chris_d'Lacey?oldid=588995163"
"http://dbpedia.org/resource/The_Girls_(novel)"	"The Girls"	"http://dbpedia.org/resource/Lori_Lansens"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Girls_(novel)?oldid=500489007"	"Lansens, Lori"	"http://en.wikipedia.org/wiki/Lori_Lansens?oldid=590204454"
"http://dbpedia.org/resource/The_Girls_(novel)"	"The Girls"	"http://dbpedia.org/resource/Lori_Lansens"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Girls_(novel)?oldid=500489007"	"Lori Lansens"	"http://en.wikipedia.org/wiki/Lori_Lansens?oldid=590204454"
"http://dbpedia.org/resource/The_Leftovers_(novel)"	"The Leftovers"	"http://dbpedia.org/resource/Tom_Perrotta"	"English"	"http://en.wikipedia.org/wiki/The_Leftovers_(novel)?oldid=606326836"	"Perrotta, Tom"	"http://en.wikipedia.org/wiki/Tom_Perrotta?oldid=604856860"
"http://dbpedia.org/resource/The_Leftovers_(novel)"	"The Leftovers"	"http://dbpedia.org/resource/Tom_Perrotta"	"English"	"http://en.wikipedia.org/wiki/The_Leftovers_(novel)?oldid=606326836"	"Tom Perrotta"	"http://en.wikipedia.org/wiki/Tom_Perrotta?oldid=604856860"
"http://dbpedia.org/resource/The_Nasty_Bits"	"The Nasty Bits: Collected Varietal Cuts, Usable Trim, Scraps, and Bones"	"http://dbpedia.org/resource/Anthony_Bourdain"	"English"	"http://en.wikipedia.org/wiki/The_Nasty_Bits?oldid=563628472"	"Anthony Bourdain"	"http://en.wikipedia.org/wiki/Anthony_Bourdain?oldid=605081174"
"http://dbpedia.org/resource/The_Nasty_Bits"	"The Nasty Bits: Collected Varietal Cuts, Usable Trim, Scraps, and Bones"	"http://dbpedia.org/resource/Anthony_Bourdain"	"English"	"http://en.wikipedia.org/wiki/The_Nasty_Bits?oldid=563628472"	"Bourdain, Anthony"	"http://en.wikipedia.org/wiki/Anthony_Bourdain?oldid=605081174"
"http://dbpedia.org/resource/The_Revelation_(Animorphs)"	"The Revelation"	"http://dbpedia.org/resource/K._A._Applegate"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Revelation_(Animorphs)?oldid=604461606"	"Applegate, Katherine"	"http://en.wikipedia.org/wiki/K._A._Applegate?oldid=606377998"
"http://dbpedia.org/resource/The_Revelation_(Animorphs)"	"The Revelation"	"http://dbpedia.org/resource/K._A._Applegate"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Revelation_(Animorphs)?oldid=604461606"	"Katherine Alice Applegate"	"http://en.wikipedia.org/wiki/K._A._Applegate?oldid=606377998"
"http://dbpedia.org/resource/The_Revelation_(Animorphs)"	"The Revelation"	"http://dbpedia.org/resource/K._A._Applegate"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Revelation_(Animorphs)?oldid=604461606"	"Katherine Applegate"	"http://en.wikipedia.org/wiki/K._A._Applegate?oldid=606377998"
"http://dbpedia.org/resource/The_Road_to_Mecca_(book)"	"The Road to Mecca"	"http://dbpedia.org/resource/Muhammad_Asad"	"English"	"http://en.wikipedia.org/wiki/The_Road_to_Mecca_(book)?oldid=594021425"	"Muhammad Asad"	"http://en.wikipedia.org/wiki/Muhammad_Asad?oldid=606679636"
"http://dbpedia.org/resource/The_Road_to_Mecca_(book)"	"The Road to Mecca"	"http://dbpedia.org/resource/Muhammad_Asad"	"English"	"http://en.wikipedia.org/wiki/The_Road_to_Mecca_(book)?oldid=594021425"	"Asad, Muhammad"	"http://en.wikipedia.org/wiki/Muhammad_Asad?oldid=606679636"
"http://dbpedia.org/resource/The_Secret_Servant_(Lyall_novel)"	"The Secret Servant"	"http://dbpedia.org/resource/Gavin_Lyall"	"English"	"http://en.wikipedia.org/wiki/The_Secret_Servant_(Lyall_novel)?oldid=599120165"	"Lyall, Gavin"	"http://en.wikipedia.org/wiki/Gavin_Lyall?oldid=599922796"
"http://dbpedia.org/resource/The_Secret_Servant_(Lyall_novel)"	"The Secret Servant"	"http://dbpedia.org/resource/Gavin_Lyall"	"English"	"http://en.wikipedia.org/wiki/The_Secret_Servant_(Lyall_novel)?oldid=599120165"	"Gavin Lyall"	"http://en.wikipedia.org/wiki/Gavin_Lyall?oldid=599922796"
"http://dbpedia.org/resource/The_Secret_Servant_(Silva_novel)"	"The Secret Servant"	"http://dbpedia.org/resource/Daniel_Silva_(novelist)"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Secret_Servant_(Silva_novel)?oldid=566019729"	"Silva, Daniel"	"http://en.wikipedia.org/wiki/Daniel_Silva_(novelist)?oldid=605520858"
"http://dbpedia.org/resource/The_Secret_Servant_(Silva_novel)"	"The Secret Servant"	"http://dbpedia.org/resource/Daniel_Silva_(novelist)"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Secret_Servant_(Silva_novel)?oldid=566019729"	"Daniel Silva"	"http://en.wikipedia.org/wiki/Daniel_Silva_(novelist)?oldid=605520858"
"http://dbpedia.org/resource/The_Turning_(stories)"	"The Turning"	"http://dbpedia.org/resource/Tim_Winton"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Turning_(stories)?oldid=604071185"	"Tim Winton"	"http://en.wikipedia.org/wiki/Tim_Winton?oldid=603931217"
"http://dbpedia.org/resource/The_Turning_(stories)"	"The Turning"	"http://dbpedia.org/resource/Tim_Winton"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Turning_(stories)?oldid=604071185"	"Winton, Tim"	"http://en.wikipedia.org/wiki/Tim_Winton?oldid=603931217"
"http://dbpedia.org/resource/The_Undying_Fire_(Pratt_novel)"	"The Undying Fire"	"http://dbpedia.org/resource/Fletcher_Pratt"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Undying_Fire_(Pratt_novel)?oldid=580148749"	"Fletcher Pratt"	"http://en.wikipedia.org/wiki/Fletcher_Pratt?oldid=603459726"
"http://dbpedia.org/resource/The_Undying_Fire_(Pratt_novel)"	"The Undying Fire"	"http://dbpedia.org/resource/Fletcher_Pratt"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/The_Undying_Fire_(Pratt_novel)?oldid=580148749"	"Pratt, Fletcher"	"http://en.wikipedia.org/wiki/Fletcher_Pratt?oldid=603459726"
"http://dbpedia.org/resource/The_Vampire_(novella)"	"The Vampire"	"http://dbpedia.org/resource/Aleksey_Konstantinovich_Tolstoy"	"http://dbpedia.org/resource/Russian_language"	"http://en.wikipedia.org/wiki/The_Vampire_(novella)?oldid=554897678"	"Aleksey Konstantinovich Tolstoy"	"http://en.wikipedia.org/wiki/Aleksey_Konstantinovich_Tolstoy?oldid=587727778"
"http://dbpedia.org/resource/The_Vampire_(novella)"	"Упырь"	"http://dbpedia.org/resource/Aleksey_Konstantinovich_Tolstoy"	"http://dbpedia.org/resource/Russian_language"	"http://en.wikipedia.org/wiki/The_Vampire_(novella)?oldid=554897678"	"Aleksey Konstantinovich Tolstoy"	"http://en.wikipedia.org/wiki/Aleksey_Konstantinovich_Tolstoy?oldid=587727778"
"http://dbpedia.org/resource/The_Vampire_(novella)"	"The Vampire"	"http://dbpedia.org/resource/Aleksey_Konstantinovich_Tolstoy"	"http://dbpedia.org/resource/Russian_language"	"http://en.wikipedia.org/wiki/The_Vampire_(novella)?oldid=554897678"	"Tolstoy, Aleksey Konstantinovich"	"http://en.wikipedia.org/wiki/Aleksey_Konstantinovich_Tolstoy?oldid=587727778"
"http://dbpedia.org/resource/The_Vampire_(novella)"	"Упырь"	"http://dbpedia.org/resource/Aleksey_Konstantinovich_Tolstoy"	"http://dbpedia.org/resource/Russian_language"	"http://en.wikipedia.org/wiki/The_Vampire_(novella)?oldid=554897678"	"Tolstoy, Aleksey Konstantinovich"	"http://en.wikipedia.org/wiki/Aleksey_Konstantinovich_Tolstoy?oldid=587727778"
"http://dbpedia.org/resource/This_Blinding_Absence_of_Light"	"This Blinding Absence of Light"	"http://dbpedia.org/resource/Tahar_Ben_Jelloun"	"French"	"http://en.wikipedia.org/wiki/This_Blinding_Absence_of_Light?oldid=542685481"	"Ben Jelloun, Tahar"	"http://en.wikipedia.org/wiki/Tahar_Ben_Jelloun?oldid=604056607"
"http://dbpedia.org/resource/This_Blinding_Absence_of_Light"	"Cette aveuglante absence de lumière"	"http://dbpedia.org/resource/Tahar_Ben_Jelloun"	"French"	"http://en.wikipedia.org/wiki/This_Blinding_Absence_of_Light?oldid=542685481"	"Ben Jelloun, Tahar"	"http://en.wikipedia.org/wiki/Tahar_Ben_Jelloun?oldid=604056607"
"http://dbpedia.org/resource/This_Blinding_Absence_of_Light"	"This Blinding Absence of Light"	"http://dbpedia.org/resource/Tahar_Ben_Jelloun"	"French"	"http://en.wikipedia.org/wiki/This_Blinding_Absence_of_Light?oldid=542685481"	"Tahar Ben Jelloun"	"http://en.wikipedia.org/wiki/Tahar_Ben_Jelloun?oldid=604056607"
"http://dbpedia.org/resource/This_Blinding_Absence_of_Light"	"Cette aveuglante absence de lumière"	"http://dbpedia.org/resource/Tahar_Ben_Jelloun"	"French"	"http://en.wikipedia.org/wiki/This_Blinding_Absence_of_Light?oldid=542685481"	"Tahar Ben Jelloun"	"http://en.wikipedia.org/wiki/Tahar_Ben_Jelloun?oldid=604056607"
"http://dbpedia.org/resource/Weight_Loss_(novel)"	"Weight Loss"	"http://dbpedia.org/resource/Upamanyu_Chatterjee"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Weight_Loss_(novel)?oldid=595312349"	"Upamanyu Chatterjee"	"http://en.wikipedia.org/wiki/Upamanyu_Chatterjee?oldid=598938032"
"http://dbpedia.org/resource/Weight_Loss_(novel)"	"Weight Loss"	"http://dbpedia.org/resource/Upamanyu_Chatterjee"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Weight_Loss_(novel)?oldid=595312349"	"Chatterjee, Upamanyu"	"http://en.wikipedia.org/wiki/Upamanyu_Chatterjee?oldid=598938032"
"http://dbpedia.org/resource/Weight_Loss_(novel)"	"Weight Loss"	"http://dbpedia.org/resource/Upamanyu_Chatterjee"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Weight_Loss_(novel)?oldid=595312349"	"উপমন্যু চট্টোপাধ্যায়"	"http://en.wikipedia.org/wiki/Upamanyu_Chatterjee?oldid=598938032"
"http://dbpedia.org/resource/Wild_Blood_(novel)"	"Wild Blood"	"http://dbpedia.org/resource/Kate_Thompson_(author)"	"English"	"http://en.wikipedia.org/wiki/Wild_Blood_(novel)?oldid=606116586"	"Kate Thompson"	"http://en.wikipedia.org/wiki/Kate_Thompson_(author)?oldid=569465376"
"http://dbpedia.org/resource/Wild_Blood_(novel)"	"Wild Blood"	"http://dbpedia.org/resource/Kate_Thompson_(author)"	"English"	"http://en.wikipedia.org/wiki/Wild_Blood_(novel)?oldid=606116586"	"Thompson, Kate"	"http://en.wikipedia.org/wiki/Kate_Thompson_(author)?oldid=569465376"
